Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Success_rate_1st,Success_rate_2nd,Grade_improvement,Target_encoded
1,1,3,9147,1,1,115.0,1,1,38,3,8,109.8,1,0,0,1,0,1,19,0,0,5,5,5,13.4,0,5,5,5,12.6,8.9,1.4,3.51,1.0,1.0,-0.8000000000000007,2
1,39,1,8014,0,1,100.0,1,12,5,9,4,116.5,0,0,1,0,0,0,37,0,0,6,6,0,0.0,0,5,5,0,0.0,8.9,1.4,3.51,0.0,0.0,0.0,0
1,1,2,9085,1,1,162.0,1,37,1,9,9,165.2,1,0,0,1,0,1,18,0,0,5,6,4,15.75,0,5,5,5,13.8,10.8,1.4,1.74,0.8,1.0,-1.9499999999999993,2
1,1,1,9853,1,1,121.0,1,19,19,7,7,113.0,1,0,0,1,0,0,21,0,0,6,9,5,12.4,0,6,11,1,11.0,12.7,3.7,-1.7,0.8333333333333334,0.16666666666666666,-1.4000000000000004,0
1,17,1,9238,1,1,125.0,1,1,38,144,181,123.3,0,0,0,1,0,1,19,0,0,6,8,6,11.5,0,6,7,6,12.333333333333334,12.4,0.5,1.79,1.0,1.0,0.8333333333333339,2
1,17,2,9670,1,1,123.0,1,3,1,3,1,116.7,0,0,0,1,0,0,19,0,0,5,5,5,13.4,0,5,5,5,14.0,9.4,-0.8,-3.12,1.0,1.0,0.5999999999999996,2
2,39,1,9991,0,39,140.0,1,38,19,9,5,110.0,0,0,0,1,0,1,35,0,0,5,9,3,11.666666666666666,0,5,7,5,11.8,12.7,3.7,-1.7,0.6,1.0,0.13333333333333464,1
2,39,1,9500,1,1,133.1,1,37,38,9,8,118.9,0,0,0,1,0,0,30,0,0,7,0,0,0.0,0,8,0,0,0.0,13.9,-0.3,0.79,0.0,0.0,0.0,0
1,43,2,9773,1,1,120.0,1,34,34,0,0,103.6,1,0,0,1,0,0,27,0,4,8,11,7,13.285714285714286,4,7,13,5,11.6,9.4,-0.8,-3.12,0.875,0.7142857142857143,-1.6857142857142868,0
2,1,1,9254,1,1,136.0,1,37,37,9,9,122.7,0,0,0,1,0,1,45,0,0,6,10,4,11.5,0,6,16,2,10.5,7.6,2.6,0.32,0.6666666666666666,0.3333333333333333,-1.0,0
2,39,1,8014,0,1,133.1,1,38,38,9,9,113.5,0,0,0,1,0,1,50,0,3,9,11,8,13.25,2,7,8,7,11.714285714285714,12.7,3.7,-1.7,0.8888888888888888,1.0,-1.5357142857142865,2
4,42,1,9147,1,1,110.0,1,37,37,9,9,128.2,0,0,0,1,0,0,41,0,8,14,24,11,12.25,5,10,12,10,13.4,9.4,-0.8,-3.12,0.7857142857142857,1.0,1.1500000000000004,2
1,43,1,9500,1,1,120.0,1,37,37,9,6,120.0,1,0,0,1,0,0,26,0,0,7,8,6,12.0,0,7,8,6,12.0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,1
1,39,1,9003,1,19,133.1,1,37,37,9,9,130.0,0,0,0,1,0,0,44,0,0,6,10,1,12.0,0,6,6,0,0.0,11.1,0.6,2.02,0.16666666666666666,0.0,-12.0,0
5,7,1,9147,1,40,110.0,1,37,37,9,9,110.0,0,0,0,1,0,0,23,0,10,15,15,13,10.923076923076923,5,10,10,7,11.142857142857142,15.5,2.8,-4.06,0.8666666666666667,0.7,0.219780219780219,2
1,51,1,33,1,1,130.0,1,19,19,9,9,117.7,0,0,0,1,0,0,34,0,10,12,12,10,12.0,5,10,11,5,11.0,11.1,0.6,2.02,0.8333333333333334,0.5,-1.0,0
1,1,1,9147,1,1,102.0,1,38,38,9,9,99.6,1,0,0,1,0,1,21,0,0,5,10,5,13.714285714285714,0,5,7,5,14.4,11.1,0.6,2.02,1.0,1.0,0.6857142857142868,2
1,43,3,9147,1,1,127.0,21,3,37,3,3,117.9,1,0,0,1,0,0,22,1,0,5,8,1,10.0,0,5,8,2,13.0,7.6,2.6,0.32,0.2,0.4,3.0,0
4,39,1,8014,0,1,133.1,1,37,37,9,8,113.0,0,0,0,1,0,1,32,0,0,6,18,2,10.333333333333334,0,6,7,6,11.5,16.2,0.3,-0.92,0.3333333333333333,1.0,1.166666666666666,2
1,17,2,9556,1,1,137.0,41,1,1,7,7,124.4,1,0,0,1,0,0,20,1,0,7,8,7,12.728571428571428,0,8,8,8,14.625,15.5,2.8,-4.06,1.0,1.0,1.8964285714285722,2
2,7,1,8014,0,3,130.0,1,35,35,90,90,140.0,0,0,0,0,0,0,59,0,10,15,22,12,13.333333333333334,8,8,8,8,12.875,10.8,1.4,1.74,0.8,1.0,-0.4583333333333339,0
2,53,1,9147,1,42,130.0,1,19,19,175,152,132.4,0,0,0,1,0,0,30,0,6,11,20,9,12.22222222222222,3,9,16,9,11.6,8.9,1.4,3.51,0.8181818181818182,1.0,-0.62222222222222,1
1,1,4,9254,1,1,131.0,1,38,36,9,9,124.0,1,0,0,1,0,1,18,0,0,6,7,6,11.333333333333334,0,6,9,6,10.833333333333334,9.4,-0.8,-3.12,1.0,1.0,-0.5,2
2,39,1,9991,0,1,162.0,1,37,37,9,6,132.0,0,0,1,1,1,0,25,0,0,5,8,4,11.0,0,5,7,4,12.0,7.6,2.6,0.32,0.8,0.8,1.0,1
4,43,1,9991,0,1,140.0,1,37,37,5,5,149.8,0,0,0,1,1,0,36,0,0,5,5,5,13.8,0,5,6,5,13.8,12.7,3.7,-1.7,1.0,1.0,0.0,2
1,7,1,9556,1,43,160.0,1,38,19,9,9,160.0,0,0,0,1,1,0,36,0,0,7,16,1,12.0,0,7,13,0,0.0,11.1,0.6,2.02,0.14285714285714285,0.0,-12.0,0
1,17,6,9670,1,1,117.0,1,38,19,0,1,114.6,0,0,0,0,1,0,19,0,0,6,9,4,11.25,0,6,11,3,10.166666666666666,10.8,1.4,1.74,0.6666666666666666,0.5,-1.083333333333334,0
1,39,1,9991,0,1,150.0,1,1,37,4,6,120.0,0,0,0,1,1,0,25,0,0,5,6,4,10.5,0,5,6,5,12.0,9.4,-0.8,-3.12,0.8,1.0,1.5,2
1,39,1,9003,1,19,133.1,1,37,37,9,7,100.0,0,0,0,1,1,0,35,0,17,18,20,18,11.555555555555555,11,13,13,13,11.615384615384617,15.5,2.8,-4.06,1.0,1.0,0.05982905982906139,2
1,1,1,9238,1,1,125.0,1,1,1,5,5,128.5,0,0,0,1,1,0,20,0,0,6,13,1,14.0,0,6,7,0,0.0,16.2,0.3,-0.92,0.16666666666666666,0.0,-14.0,0
1,39,1,9003,1,1,130.0,1,37,37,9,7,113.0,1,0,0,0,1,0,35,0,0,6,17,1,13.0,0,6,8,0,0.0,15.5,2.8,-4.06,0.16666666666666666,0.0,-13.0,0
1,1,1,9238,1,1,170.0,1,37,37,0,0,150.8,1,0,0,1,0,0,27,0,0,6,13,2,11.0,0,6,14,1,11.0,7.6,2.6,0.32,0.3333333333333333,0.16666666666666666,0.0,0
1,17,3,9500,1,1,132.0,1,19,3,9,5,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.68142857142857,0,8,8,7,13.68142857142857,10.8,1.4,1.74,0.875,0.875,0.0,1
1,43,1,9500,1,1,133.1,1,38,19,9,10,114.5,0,0,0,1,0,0,23,0,0,7,11,6,12.1,0,7,7,6,12.616666666666667,16.2,0.3,-0.92,0.8571428571428571,0.8571428571428571,0.5166666666666675,1
1,17,2,8014,0,1,120.0,1,19,1,5,10,114.8,1,0,0,1,0,0,19,0,0,6,8,4,10.5,0,6,8,4,11.25,10.8,1.4,1.74,0.6666666666666666,0.6666666666666666,0.75,2
1,17,2,9500,1,1,126.0,1,37,37,7,7,126.2,1,0,0,1,0,1,18,0,0,7,10,5,11.94,0,7,8,6,12.8,11.1,0.6,2.02,0.7142857142857143,0.8571428571428571,0.8600000000000012,1
1,39,1,9500,1,1,130.0,1,19,19,3,7,129.0,0,0,1,0,0,0,26,0,0,7,11,4,12.86,0,7,10,5,11.566666666666668,12.4,0.5,1.79,0.5714285714285714,0.7142857142857143,-1.2933333333333312,0
1,17,1,9238,1,1,133.1,1,1,38,9,7,110.5,0,0,0,1,0,0,19,0,0,6,10,6,14.25,0,6,7,6,14.0,16.2,0.3,-0.92,1.0,1.0,-0.25,2
1,1,5,9500,1,1,141.0,1,38,19,7,7,132.5,1,0,0,0,0,0,19,0,0,7,0,0,0.0,0,8,0,0,0.0,12.7,3.7,-1.7,0.0,0.0,0.0,0
1,1,1,171,1,1,138.0,1,19,19,5,1,130.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0.0,13.9,-0.3,0.79,0.0,0.0,0.0,0
1,17,1,9500,1,1,130.0,1,19,1,9,7,130.4,1,0,0,1,0,1,19,0,0,7,7,7,13.894285714285711,0,8,8,8,14.3625,11.1,0.6,2.02,1.0,1.0,0.46821428571428925,2
1,17,1,9500,1,1,128.0,1,37,37,9,8,124.3,1,0,0,1,0,1,19,0,0,7,8,7,13.46875,0,8,8,8,13.31375,15.5,2.8,-4.06,1.0,1.0,-0.15499999999999936,2
1,1,4,9085,1,1,135.0,1,38,37,9,9,132.6,1,0,0,1,0,1,19,0,0,5,5,5,13.6,0,5,5,5,14.6,10.8,1.4,1.74,1.0,1.0,1.0,2
1,44,1,8014,0,39,150.0,1,1,37,9,7,146.7,0,0,0,1,0,1,21,0,3,6,6,6,14.666666666666666,2,6,6,6,13.833333333333334,12.4,0.5,1.79,1.0,1.0,-0.8333333333333321,2
1,1,3,9773,1,1,135.0,1,1,1,3,5,130.1,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,6,7,6,13.0,15.5,2.8,-4.06,1.0,1.0,-0.6666666666666661,2
2,43,1,9254,1,3,120.0,1,38,37,9,3,120.0,1,0,0,1,0,0,33,0,9,12,22,10,13.3,9,11,11,11,13.727272727272728,9.4,-0.8,-3.12,0.8333333333333334,1.0,0.4272727272727277,2
1,7,1,8014,0,3,120.0,1,19,37,5,3,121.3,0,0,0,1,0,0,32,0,7,11,13,11,13.454545454545457,5,11,13,7,12.428571428571429,12.7,3.7,-1.7,1.0,0.6363636363636364,-1.025974025974028,2
1,1,6,9500,1,1,140.0,1,19,19,1,4,133.3,1,0,0,1,0,1,17,0,0,8,8,8,13.41625,0,8,8,8,13.41625,9.4,-0.8,-3.12,1.0,1.0,0.0,2
2,39,1,9500,1,1,140.0,1,19,19,9,7,110.5,0,0,0,1,0,0,31,0,0,7,0,0,0.0,0,8,0,0,0.0,12.7,3.7,-1.7,0.0,0.0,0.0,0
2,39,1,8014,0,1,140.0,1,19,19,9,7,102.5,0,0,0,1,0,1,32,0,0,6,6,6,11.333333333333334,0,6,8,5,13.0,15.5,2.8,-4.06,1.0,0.8333333333333334,1.666666666666666,2
1,1,2,9085,1,1,156.0,1,40,40,3,7,150.9,1,0,0,1,0,0,18,0,0,6,8,6,16.0,0,6,10,6,14.625,11.1,0.6,2.02,1.0,1.0,-1.375,0
1,51,1,9070,1,12,133.1,1,37,19,3,7,106.6,0,0,1,1,0,0,31,0,2,6,8,5,11.0,4,6,12,6,10.166666666666666,8.9,1.4,3.51,0.8333333333333334,1.0,-0.8333333333333339,1
1,1,1,9254,1,1,120.0,1,1,1,9,10,118.3,0,0,0,1,1,0,20,0,0,6,8,6,12.857142857142858,0,6,9,5,12.4,8.9,1.4,3.51,1.0,0.8333333333333334,-0.4571428571428573,1
1,43,1,9991,0,1,100.0,1,3,19,1,1,117.9,0,0,0,0,1,0,40,0,0,5,5,0,0.0,0,5,6,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
2,1,1,9991,0,1,120.0,1,37,19,9,9,135.0,1,0,0,1,1,0,32,0,0,5,5,5,14.8,0,5,5,5,14.2,7.6,2.6,0.32,1.0,1.0,-0.6000000000000014,2
1,7,1,9119,1,3,120.0,1,19,19,1,1,120.0,0,0,0,0,1,0,40,0,1,5,7,1,13.0,2,5,5,2,14.0,12.7,3.7,-1.7,0.2,0.4,1.0,0
1,1,1,171,1,1,172.0,1,1,1,4,9,167.1,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0.0,16.2,0.3,-0.92,0.0,0.0,0.0,2
1,43,1,9991,0,1,120.0,1,37,37,9,9,115.8,0,0,1,0,1,0,28,0,4,9,14,4,10.0,1,6,6,1,10.0,12.7,3.7,-1.7,0.4444444444444444,0.16666666666666666,0.0,0
1,16,2,9070,1,1,137.0,1,1,1,3,1,141.2,1,0,1,1,1,0,19,0,0,6,11,5,11.2,0,6,7,6,12.0,9.4,-0.8,-3.12,0.8333333333333334,1.0,0.8000000000000007,2
1,1,1,9773,1,1,117.0,1,1,37,5,9,118.4,0,0,0,1,1,1,19,0,0,6,8,6,11.833333333333334,0,6,11,3,13.0,15.5,2.8,-4.06,1.0,0.5,1.166666666666666,2
1,1,6,9147,1,1,142.0,1,38,37,7,7,134.3,0,1,0,1,1,0,21,0,0,5,0,0,0.0,0,5,0,0,0.0,10.8,1.4,1.74,0.0,0.0,0.0,0
1,17,4,9147,1,1,135.0,1,19,1,0,4,128.7,1,0,0,1,1,0,22,0,0,5,8,2,10.5,0,5,10,0,0.0,7.6,2.6,0.32,0.4,0.0,-10.5,0
1,17,3,9119,1,1,115.0,1,3,1,3,3,116.1,1,0,0,0,1,0,18,0,0,5,8,5,12.5,0,5,7,5,13.571428571428571,12.4,0.5,1.79,1.0,1.0,1.0714285714285712,0
1,39,1,171,1,1,110.0,1,12,3,5,2,100.0,1,0,0,1,1,0,27,0,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,1,1,171,1,1,123.0,1,1,3,2,2,118.8,0,0,0,1,1,0,19,0,4,10,10,5,11.0,2,7,8,2,10.0,8.9,1.4,3.51,0.5,0.2857142857142857,-1.0,1
2,43,1,9991,0,1,140.0,1,37,37,9,9,130.0,1,0,0,1,1,0,30,0,6,10,14,9,12.333333333333334,7,10,12,8,12.0,9.4,-0.8,-3.12,0.9,0.8,-0.3333333333333339,2
1,39,1,9130,1,39,150.0,1,1,3,4,1,150.0,0,0,0,1,1,0,28,0,0,6,9,0,0.0,0,6,8,1,10.0,16.2,0.3,-0.92,0.0,0.16666666666666666,10.0,0
5,39,1,9119,1,1,120.0,1,37,37,9,9,116.0,0,0,1,1,1,1,34,0,0,5,14,1,17.0,0,5,10,2,11.0,9.4,-0.8,-3.12,0.2,0.4,-6.0,1
1,17,1,9147,1,1,110.0,1,1,1,4,4,99.0,0,0,0,1,1,0,21,0,0,5,5,5,11.0,0,5,11,3,11.428571428571429,10.8,1.4,1.74,1.0,0.6,0.4285714285714288,1
1,1,1,9238,1,1,133.0,1,1,19,9,9,132.0,0,0,0,1,1,1,20,0,0,6,11,5,11.142857142857142,0,6,9,6,11.571428571428571,16.2,0.3,-0.92,0.8333333333333334,1.0,0.4285714285714288,2
1,43,1,9254,1,1,110.0,1,12,19,9,9,125.0,0,0,0,0,1,0,31,0,3,8,19,5,12.166666666666666,3,7,12,5,12.0,7.6,2.6,0.32,0.625,0.7142857142857143,-0.16666666666666607,0
1,17,1,9119,1,1,126.0,1,1,1,9,9,116.2,0,0,1,0,1,0,21,0,0,5,9,2,11.0,0,5,8,2,11.5,7.6,2.6,0.32,0.4,0.4,0.5,0
1,39,2,9670,1,19,133.1,1,34,34,0,0,100.0,1,0,0,0,1,0,27,0,0,5,8,1,11.0,0,5,6,3,10.666666666666666,7.6,2.6,0.32,0.2,0.6,-0.3333333333333339,0
1,1,6,9773,1,1,136.0,1,38,38,9,9,132.9,1,0,0,1,1,0,19,0,0,6,10,4,13.25,0,6,13,5,11.8,7.6,2.6,0.32,0.6666666666666666,0.8333333333333334,-1.4499999999999993,2
1,17,4,9773,1,1,129.0,1,3,1,2,7,132.5,1,0,0,1,1,0,21,0,0,6,7,0,0.0,0,6,11,1,10.0,10.8,1.4,1.74,0.0,0.16666666666666666,10.0,1
1,44,1,9003,1,39,140.0,1,19,19,4,4,140.0,1,0,0,0,1,0,21,0,0,6,17,2,12.5,0,6,10,0,0.0,16.2,0.3,-0.92,0.3333333333333333,0.0,-12.5,0
1,43,1,9670,1,1,160.0,1,34,34,99,99,100.1,0,0,0,0,1,0,35,0,6,10,10,7,12.142857142857142,4,9,9,4,12.25,7.6,2.6,0.32,0.7,0.4444444444444444,0.10714285714285765,0
1,39,1,9085,1,1,133.1,1,37,36,90,7,128.2,0,0,0,1,1,0,28,0,0,5,8,3,12.0,0,5,10,3,11.333333333333334,7.6,2.6,0.32,0.6,0.6,-0.6666666666666661,0
1,17,1,9670,1,1,140.0,1,1,1,4,3,133.4,0,0,0,1,1,0,24,0,0,6,6,4,11.25,0,6,9,4,10.428571428571429,10.8,1.4,1.74,0.6666666666666666,0.6666666666666666,-0.8214285714285712,1
1,1,3,9773,1,1,142.0,1,34,1,5,10,136.1,1,0,0,0,1,0,19,0,0,4,8,0,0.0,0,6,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,17,1,9670,1,1,138.0,1,1,1,4,8,123.0,0,0,1,0,1,0,20,0,0,6,7,5,12.4,0,6,8,4,13.0,13.9,-0.3,0.79,0.8333333333333334,0.6666666666666666,0.5999999999999996,1
1,1,1,9070,1,1,131.0,1,3,19,4,4,130.3,1,0,0,1,1,1,20,0,0,6,6,6,12.833333333333334,0,6,8,6,12.666666666666666,16.2,0.3,-0.92,1.0,1.0,-0.16666666666666785,2
1,1,1,9119,1,1,160.0,1,37,37,9,6,153.7,0,0,0,1,1,0,19,0,0,5,7,1,13.0,0,5,7,2,10.0,9.4,-0.8,-3.12,0.2,0.4,-3.0,1
1,39,1,9085,1,1,110.0,1,40,1,5,6,142.5,0,0,1,0,1,0,37,0,5,7,7,5,12.0,3,7,7,3,11.666666666666666,8.9,1.4,3.51,0.7142857142857143,0.42857142857142855,-0.3333333333333339,0
1,1,1,9254,1,1,124.0,1,37,38,9,8,114.6,1,0,0,1,1,0,19,0,0,6,13,2,12.0,0,6,12,1,13.0,7.6,2.6,0.32,0.3333333333333333,0.16666666666666666,1.0,0
1,39,1,9500,1,1,120.0,1,37,37,9,8,108.5,0,0,0,1,1,0,36,0,0,7,18,0,0.0,0,7,7,0,0.0,13.9,-0.3,0.79,0.0,0.0,0.0,0
1,39,1,9147,1,12,133.1,1,37,37,9,9,140.0,0,0,0,1,1,0,29,0,0,5,0,0,0.0,0,5,0,0,0.0,9.4,-0.8,-3.12,0.0,0.0,0.0,0
1,39,1,9003,1,1,133.1,1,38,37,9,4,120.0,0,0,0,1,1,0,30,0,0,6,10,6,11.375,0,6,10,5,11.6,13.9,-0.3,0.79,1.0,0.8333333333333334,0.22499999999999964,2
1,51,1,9670,1,19,133.1,1,2,1,3,10,120.0,0,0,1,1,1,0,32,0,1,6,15,2,12.0,0,6,7,0,0.0,11.1,0.6,2.02,0.3333333333333333,0.0,-12.0,0
1,1,1,8014,0,1,123.0,1,3,1,2,9,127.6,1,0,0,1,1,0,26,0,0,6,6,6,11.833333333333334,0,6,6,6,11.666666666666666,10.8,1.4,1.74,1.0,1.0,-0.16666666666666785,1
2,44,1,9003,1,39,140.0,1,37,37,4,7,140.0,0,0,0,1,1,0,37,0,0,6,17,1,12.0,0,6,23,2,10.5,16.2,0.3,-0.92,0.16666666666666666,0.3333333333333333,-1.5,0
1,39,1,9119,1,1,138.7,1,1,12,4,3,111.3,0,0,0,1,1,0,27,0,1,6,7,3,12.0,2,6,7,2,11.0,13.9,-0.3,0.79,0.5,0.3333333333333333,-1.0,0
1,1,1,9773,1,1,131.0,1,38,1,5,7,131.0,1,0,0,1,1,1,18,0,0,6,7,6,12.714285714285714,0,6,8,5,11.833333333333334,13.9,-0.3,0.79,1.0,0.8333333333333334,-0.8809523809523796,2
1,1,1,9500,1,1,149.0,1,38,37,9,9,139.5,0,0,0,1,1,1,18,0,0,8,8,8,15.3,0,8,8,8,15.3,9.4,-0.8,-3.12,1.0,1.0,0.0,2
2,39,2,9003,1,19,133.1,1,38,19,4,1,110.0,0,0,0,0,1,0,32,0,2,8,12,2,11.5,0,7,9,0,0.0,15.5,2.8,-4.06,0.25,0.0,-11.5,0
1,44,1,9119,1,39,130.0,1,3,19,3,4,130.0,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,5,8,3,12.6,12.4,0.5,1.79,0.2,0.6,-0.40000000000000036,1
1,43,1,9003,1,1,120.0,1,3,3,1,2,115.0,0,0,0,1,1,0,22,0,0,6,12,0,0.0,0,6,10,0,0.0,16.2,0.3,-0.92,0.0,0.0,0.0,0
4,39,1,9500,1,1,133.1,1,1,19,3,3,154.3,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,8,0,0,0.0,12.4,0.5,1.79,0.0,0.0,0.0,0
1,1,1,9147,1,1,143.0,1,1,37,9,9,135.0,1,0,0,1,0,0,21,0,0,5,8,4,11.0,0,5,8,5,12.0,7.6,2.6,0.32,0.8,1.0,1.0,1
1,17,4,9670,1,1,126.0,1,1,1,4,7,115.2,0,0,0,0,0,0,19,0,0,6,7,3,12.666666666666666,0,6,10,5,13.125,10.8,1.4,1.74,0.5,0.8333333333333334,0.4583333333333339,0
1,1,1,9773,1,1,125.0,1,19,1,9,9,130.6,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,6,6,6,14.0,8.9,1.4,3.51,1.0,1.0,0.5,2
1,1,4,9147,1,1,123.0,1,1,1,9,7,117.4,1,0,0,1,0,1,18,0,0,5,7,5,12.0,0,5,10,5,11.4,8.9,1.4,3.51,1.0,1.0,-0.5999999999999996,2
1,7,1,9147,1,2,150.0,1,3,37,2,5,150.0,1,0,1,0,0,0,38,0,0,5,6,0,0.0,0,5,5,0,0.0,15.5,2.8,-4.06,0.0,0.0,0.0,0
1,17,3,9853,1,1,132.0,1,34,34,0,0,131.3,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,6,8,4,10.5,7.6,2.6,0.32,0.8333333333333334,0.6666666666666666,-1.3000000000000007,0
1,1,1,9238,1,1,133.0,1,34,37,5,5,120.4,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,6,13,1,13.0,9.4,-0.8,-3.12,0.3333333333333333,0.16666666666666666,1.5,0
1,1,1,9991,0,1,122.0,1,37,37,9,3,113.6,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,5,10,3,12.0,7.6,2.6,0.32,0.4,0.6,0.5,1
1,1,4,9500,1,1,137.0,1,19,38,9,3,125.0,1,0,0,1,0,0,19,0,0,7,7,6,14.616666666666667,0,7,7,6,14.616666666666667,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2
1,1,6,9500,1,1,145.0,1,19,37,9,9,132.3,1,0,0,1,0,1,19,0,0,8,8,7,14.06,0,8,8,7,14.06,10.8,1.4,1.74,0.875,0.875,0.0,1
1,17,1,9254,1,1,150.0,1,1,1,9,10,142.7,0,0,1,1,0,0,18,0,0,6,9,4,11.0,0,6,12,3,11.333333333333334,7.6,2.6,0.32,0.6666666666666666,0.5,0.3333333333333339,0
1,7,1,9147,1,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,25,0,0,5,0,0,0.0,0,5,0,0,0.0,12.7,3.7,-1.7,0.0,0.0,0.0,0
1,1,6,9500,1,1,136.0,1,37,1,5,4,120.8,1,0,0,1,0,0,19,0,6,14,22,7,12.192307692307692,6,14,22,7,12.192307692307692,7.6,2.6,0.32,0.5,0.5,0.0,2
1,17,2,9254,1,1,131.0,1,1,19,9,9,130.3,1,0,0,1,0,1,18,0,0,6,6,6,12.833333333333334,0,6,7,6,12.333333333333334,13.9,-0.3,0.79,1.0,1.0,-0.5,2
1,17,1,9147,1,1,130.0,1,37,37,9,7,119.9,0,0,0,1,0,1,19,0,0,5,8,5,12.875,0,5,6,5,11.833333333333334,13.9,-0.3,0.79,1.0,1.0,-1.041666666666666,2
1,1,1,9238,1,1,108.0,1,19,38,9,7,110.5,1,0,0,1,0,1,22,0,0,6,6,6,12.166666666666666,0,6,6,6,12.5,12.4,0.5,1.79,1.0,1.0,0.3333333333333339,2
1,44,1,9003,1,39,160.0,1,38,38,6,6,160.0,1,0,0,1,0,0,21,0,0,6,11,6,13.428571428571429,0,6,12,6,12.857142857142858,15.5,2.8,-4.06,1.0,1.0,-0.5714285714285712,2
1,17,1,9085,1,1,113.0,1,19,37,9,9,118.6,1,0,0,1,0,1,21,0,0,6,6,6,14.5,0,6,8,6,14.666666666666666,8.9,1.4,3.51,1.0,1.0,0.16666666666666607,2
1,1,1,9853,1,1,113.0,1,38,38,3,7,112.3,0,0,0,1,0,1,20,0,0,7,7,7,12.142857142857142,0,7,7,7,12.857142857142858,11.1,0.6,2.02,1.0,1.0,0.7142857142857153,2
2,1,1,9147,1,1,137.0,1,19,37,9,9,124.4,0,0,0,1,0,0,19,0,0,5,6,4,11.25,0,5,10,3,11.714285714285714,10.8,1.4,1.74,0.8,0.6,0.4642857142857135,1
1,1,4,9500,1,1,148.0,1,19,19,9,3,125.0,1,0,0,1,0,0,18,0,0,7,7,6,13.9,0,7,7,6,13.9,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2
1,39,1,9500,1,1,130.0,1,19,19,9,8,105.8,0,0,0,1,0,0,26,0,0,7,12,3,13.766666666666666,0,7,11,3,12.066666666666668,13.9,-0.3,0.79,0.42857142857142855,0.42857142857142855,-1.6999999999999975,0
1,26,1,9147,1,2,133.1,1,34,34,0,0,121.5,1,0,0,1,0,0,31,0,13,15,17,13,11.615384615384617,11,14,14,11,12.545454545454543,7.6,2.6,0.32,0.8666666666666667,0.7857142857142857,0.9300699300699264,0
1,17,1,9238,1,1,138.0,1,37,38,9,8,134.2,1,0,0,1,0,1,18,0,0,6,6,6,15.166666666666666,0,6,7,6,14.142857142857142,11.1,0.6,2.02,1.0,1.0,-1.0238095238095237,2
4,7,1,9147,1,3,130.0,1,19,1,5,5,130.0,0,0,0,1,0,0,35,0,0,5,5,0,0.0,0,5,5,0,0.0,11.1,0.6,2.02,0.0,0.0,0.0,0
1,1,1,9085,1,1,127.0,1,37,37,9,9,122.8,1,0,0,1,0,0,19,0,0,5,10,2,14.5,0,5,9,3,11.333333333333334,12.7,3.7,-1.7,0.4,0.6,-3.166666666666666,1
1,1,1,9238,1,1,115.0,1,19,38,7,7,108.7,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,6,8,6,10.714285714285714,15.5,2.8,-4.06,0.8333333333333334,1.0,-0.08571428571428719,2
1,1,2,9500,1,1,147.0,1,3,1,4,3,136.7,0,0,0,1,0,0,18,0,0,7,7,7,13.995714285714287,0,8,9,8,14.955555555555556,11.1,0.6,2.02,1.0,1.0,0.9598412698412684,2
1,17,1,9085,1,1,132.0,1,38,38,4,9,119.1,0,0,0,1,0,0,20,0,0,6,8,6,13.285714285714286,0,6,16,6,11.8,12.4,0.5,1.79,1.0,1.0,-1.4857142857142858,2
1,1,4,171,1,1,146.0,1,1,1,9,5,151.3,1,0,0,1,0,1,19,0,6,12,12,12,12.75,4,11,16,11,13.25,8.9,1.4,3.51,1.0,1.0,0.5,2
1,43,1,9238,1,1,109.0,1,19,37,5,5,108.3,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,6,8,5,12.4,10.8,1.4,1.74,0.3333333333333333,0.8333333333333334,1.9000000000000004,1
